Timestamp,Temperature (°C),Humidity (%),MQ2 (%),MQ5 (%),MQ135 (%)
10/7/2024 9:00,26.4,35.6,16.5,25.3,14.9
10/7/2024 10:00,29.9,51,24.7,37.6,5.3
10/7/2024 11:00,31.6,40.7,14.5,35.8,57
10/7/2024 12:00,31.9,33.5,2,59.3,18.1
10/7/2024 13:00,26.5,36.4,32.8,47,68.1
10/7/2024 14:00,23.2,31.3,4.4,3.8,63.4
10/7/2024 15:00,24.2,49.9,0.7,0.7,31.8
10/7/2024 16:00,26.4,43.7,38.7,23.8,5
10/7/2024 17:00,22.8,69.1,0.9,30.4,69.3
10/7/2024 18:00,28.5,63,25.7,58.6,19.3
10/7/2024 19:00,22.6,36.2,47.3,6.3,30.4
10/7/2024 20:00,27.2,60.4,34.5,9.6,44.3
10/7/2024 21:00,20.9,32.9,9.9,7.7,62.4
10/7/2024 22:00,25.6,51.9,45.4,42.8,14.3
10/7/2024 23:00,32.9,67.2,37.4,59,17.3
10/8/2024 0:00,26.6,61.5,39.6,16.3,58.1
10/8/2024 1:00,27.5,62.4,25.7,28.2,36.2
10/8/2024 2:00,27,43.2,15.3,53.7,60.3
10/8/2024 3:00,34.7,50.4,4,34.2,32.6
10/8/2024 4:00,28.9,42.5,4.5,4.1,22.2
10/8/2024 5:00,23.4,62.1,18.2,12.3,6
10/8/2024 6:00,27.6,44.3,39.3,23.6,7.2
10/8/2024 7:00,33.9,41.8,37.4,40.9,25.7
10/8/2024 8:00,31.4,62.1,44.5,20,53.1
10/8/2024 9:00,33.3,54.7,7.4,37.8,33.7
10/8/2024 10:00,21.4,51.3,27.4,57.7,69.7
10/8/2024 11:00,28.7,41.7,14.4,19.7,67.5
10/8/2024 12:00,26.2,31.1,19.4,4.7,60
10/8/2024 13:00,33.6,45.4,20.5,18.1,65.5
10/8/2024 14:00,25,59,17.7,12.1,60.9
10/8/2024 15:00,22.5,42.2,37.4,55.6,19.9
10/8/2024 16:00,31,30.3,30.9,25.4,3
10/8/2024 17:00,28.6,50,46.4,57.9,13.4
10/8/2024 18:00,24.3,49.7,18.1,14.9,3
10/8/2024 19:00,28.1,54.3,2,11.4,27.1
10/8/2024 20:00,34.8,32.2,27.2,47.8,30
10/8/2024 21:00,20,54.3,10.6,16.2,35.2
10/8/2024 22:00,25.1,40.8,40.3,12.1,14.7
10/8/2024 23:00,20.6,63.7,26.8,33.2,6.8
10/9/2024 0:00,21,41,33.3,27.2,54.4
10/9/2024 1:00,28.6,34.5,2.3,2.5,5.4
10/9/2024 2:00,29,69.2,14.8,47.7,61.4
10/9/2024 3:00,28.2,60.6,28.1,27.7,36.9
10/9/2024 4:00,30.8,52.5,7.9,5.9,37.8
10/9/2024 5:00,23.2,58.9,10.5,4.8,4.2
10/9/2024 6:00,32.1,69.9,6.3,27.3,56.5
10/9/2024 7:00,27.3,48.8,34.3,49.4,9.3
10/9/2024 8:00,25.4,42,40,14.9,55.3
10/9/2024 9:00,25.5,58,41.2,38.3,14.6
10/9/2024 10:00,28.4,60.3,27,14.8,52.5
10/9/2024 11:00,29.7,68.8,7.5,25.7,18.5
10/9/2024 12:00,25.6,34.5,19.7,20.6,15.1
10/9/2024 13:00,21.7,31.2,34.8,20.8,29.2
10/9/2024 14:00,32.5,65.4,5.5,28.9,67.7
10/9/2024 15:00,24.9,43.6,20,31.4,5.3
10/9/2024 16:00,29,40.7,31.9,27.5,1.3
10/9/2024 17:00,21.2,54,3.6,16,67.7
10/9/2024 18:00,33.8,54.5,24.4,6.6,5
10/9/2024 19:00,33.8,34.1,17.8,23.6,19.4
10/9/2024 20:00,32.2,40.8,28.9,23.1,7.4
10/9/2024 21:00,25.2,44.4,4.8,38.7,24.4
10/9/2024 22:00,25,40.7,34.5,42.5,54.5
10/9/2024 23:00,20.1,41.4,33.7,18.5,9.4
10/10/2024 0:00,32.1,32.7,36.8,59.1,47.6
10/10/2024 1:00,32.6,50.5,16,36.7,51.2
10/10/2024 2:00,22.1,33.3,48.9,20.5,1.4
10/10/2024 3:00,20.9,66.2,45.9,13.8,50.6
10/10/2024 4:00,24.4,42,10,10.5,20.8
10/10/2024 5:00,20.9,42.5,11.3,6.9,47.3
10/10/2024 6:00,23.7,53.8,32.1,42.1,47
10/10/2024 7:00,22.7,60.7,35.1,14.3,34.4
10/10/2024 8:00,31.8,60.8,38.5,59.6,12.3
10/10/2024 9:00,24.5,59.6,16.3,51.4,59.4
10/10/2024 10:00,27.4,31.2,7.9,40.7,17.7
10/10/2024 11:00,29.9,47.8,4.7,50.3,11.9
10/10/2024 12:00,33,49.4,41.3,4.3,16.9
10/10/2024 13:00,33.4,53.3,45.7,55.3,64.9
10/10/2024 14:00,29,54.8,41.5,22.9,14.1
10/10/2024 15:00,33.1,62.2,3.6,44.3,22.1
10/10/2024 16:00,23,62.4,38.1,42.5,25.6
10/10/2024 17:00,26.9,62.1,26.5,36.2,32
10/10/2024 18:00,32.9,46.9,7.4,37,56.2
10/10/2024 19:00,22.2,57.9,45,46.5,29.6
10/10/2024 20:00,27.3,65.7,25.6,24.4,53.8
10/10/2024 21:00,20.7,40.8,10.4,51.4,62.2
10/10/2024 22:00,34.5,38.9,26.9,28.2,55.5
10/10/2024 23:00,30.8,42.2,30.1,19.3,30.4
10/11/2024 0:00,34.5,49.5,14.9,51.1,14.7
10/11/2024 1:00,31.4,68.8,3.7,49.9,61
10/11/2024 2:00,27.2,61.2,21.9,22.8,42.5
10/11/2024 3:00,34.8,55.6,43.8,41.6,30.1
10/11/2024 4:00,22.3,42.2,18.6,43.7,4.4
10/11/2024 5:00,20.9,47.3,18.8,56.8,36.2
10/11/2024 6:00,22.8,34.4,21.6,40.2,54.5
10/11/2024 7:00,31.5,45.7,16,32,39.1
10/11/2024 8:00,27.4,34.1,39.3,15.4,7.8
10/11/2024 9:00,34.1,40.5,10.7,39,63.7
10/11/2024 10:00,30.6,43.9,39.9,57.8,31.6
10/11/2024 11:00,20.2,67.8,43.4,9.5,41
10/11/2024 12:00,33.9,45,45,15.4,15.5
10/11/2024 13:00,24.8,42.8,35.7,19.7,65.1
10/11/2024 14:00,23,66.4,7.2,14.1,68.5
10/11/2024 15:00,26.2,39.5,23.6,58.8,18.8
10/11/2024 16:00,25,65.9,14.5,47.6,46.1
10/11/2024 17:00,28.6,39.5,16,24.7,51.9
10/11/2024 18:00,28.1,62.2,41.8,54.5,6.4
10/11/2024 19:00,31.6,42.7,3.1,35.7,37.6
10/11/2024 20:00,27.2,67.5,26.6,54.3,66.9
10/11/2024 21:00,26.8,52.9,34.1,36.3,11.2
10/11/2024 22:00,31.1,40.9,13.7,2.1,12.9
10/11/2024 23:00,21,56.7,37.9,24.9,40.1
10/12/2024 0:00,21.7,50.9,33.7,48.2,18.7
10/12/2024 1:00,20.6,45,34.4,33.7,33.6
10/12/2024 2:00,22,68,30.6,13.3,9.8
10/12/2024 3:00,27.4,56.4,46.5,46.6,62.9
10/12/2024 4:00,24.5,32.9,23.9,17.8,13.9
10/12/2024 5:00,23.7,57.3,20.3,39.2,37.9
10/12/2024 6:00,21.8,48.4,28.2,22.9,8.8
10/12/2024 7:00,29.8,42.5,6.7,22.9,3.9
10/12/2024 8:00,20.8,54.6,11.1,58.4,53.1
10/12/2024 9:00,34.9,69.9,3.4,4.2,55.7
10/12/2024 10:00,25.1,44.8,49.1,14.5,57.3
10/12/2024 11:00,30.4,69.8,27.2,43.1,61.2
10/12/2024 12:00,31.5,46,19,58.3,55
10/12/2024 13:00,33.9,65.5,30.6,42.1,1.9
10/12/2024 14:00,34.2,60.2,49.7,19.1,14.9
10/12/2024 15:00,34.3,37.3,15.9,37.2,29
10/12/2024 16:00,28.2,56.4,49.6,26.9,45.7
10/12/2024 17:00,28.3,59.3,12.5,9.6,35.8
10/12/2024 18:00,24.8,32.3,8.7,39.1,17.7
10/12/2024 19:00,26.5,34.2,32.1,23.2,3.8
10/12/2024 20:00,30.4,35.4,11.7,50.4,29.6
10/12/2024 21:00,23.2,52.5,21.3,44.3,54.9
10/12/2024 22:00,33.8,45.1,31.1,29.8,13.8
10/12/2024 23:00,28.8,51.1,27.2,29.5,19.1
10/13/2024 0:00,33.2,56.7,5.8,53.4,10.2
10/13/2024 1:00,33.7,60.2,23.4,26,41.5
10/13/2024 2:00,34.9,49.6,2.3,48.1,23.4
10/13/2024 3:00,21.8,33.1,44.4,6.5,30.3
10/13/2024 4:00,24.6,38.4,27.5,31.7,18.4
10/13/2024 5:00,34.3,56.6,5.8,7.8,29.5
10/13/2024 6:00,23.4,32.3,39.7,58,41
10/13/2024 7:00,31.8,63.3,9.9,35.3,2.6
10/13/2024 8:00,23.6,49.3,21.3,24.6,40.5
10/13/2024 9:00,22.4,63.9,12.9,48.6,23.3
10/13/2024 10:00,22.2,68,26.4,16.4,7.1
10/13/2024 11:00,28.9,49,26.2,40.6,8.4
10/13/2024 12:00,23.3,61.5,32.6,52.4,26.8
10/13/2024 13:00,20.6,48.1,3.3,0.7,69.1
10/13/2024 14:00,26.7,39.6,46.7,31.9,52.2
10/13/2024 15:00,31,36.6,27.1,32.8,34.6
10/13/2024 16:00,23.3,47.5,19.9,2.8,26.2
10/13/2024 17:00,21.7,43,9.2,30.3,31.5
10/13/2024 18:00,27.6,64.4,2.5,24.9,27.8
10/13/2024 19:00,23.1,48.1,23.5,43.1,22.1
10/13/2024 20:00,32.9,51.1,8.9,26.7,9.3
10/13/2024 21:00,28.8,66.8,13.8,27.5,18.5
10/13/2024 22:00,26.2,63.3,18.7,8.2,28.2
10/13/2024 23:00,22.9,54.6,33.3,7.9,62.1
10/14/2024 0:00,23.8,43.6,17.4,47.3,44.7
10/14/2024 1:00,33.5,53.5,29.1,41.2,20.8
10/14/2024 2:00,33.4,37.8,4.2,17.2,46.7
10/14/2024 3:00,32,57.6,23.4,57,22.4
10/14/2024 4:00,20.9,56.1,46.3,59.4,43.6
10/14/2024 5:00,33.2,61.8,9.3,59.4,1.9
10/14/2024 6:00,29.5,61.6,26.5,30.6,45.7
10/14/2024 7:00,30.8,41.1,41,44.4,25.4
10/14/2024 8:00,30.8,47.3,8.7,55,47.3
10/14/2024 9:00,27.7,36.4,44,6.1,23.4
10/14/2024 10:00,34.5,53.5,3.6,30,17.1
10/14/2024 11:00,25.3,46.1,7.6,39.1,9.7
10/14/2024 12:00,29,60.3,37.6,10,27.9
10/14/2024 13:00,31.3,49.4,31.9,43,39.1
10/14/2024 14:00,27.2,64.6,21.9,33.1,51.1
10/14/2024 15:00,23.7,57.9,11.6,23.4,54.4
10/14/2024 16:00,26.6,62.2,12.7,26.9,39.5
10/14/2024 17:00,34.3,64.7,27.7,25.9,51.2
10/14/2024 18:00,21.6,63.3,32,17.1,62.7
10/14/2024 19:00,34.8,51.4,17.9,30.6,69.8
10/14/2024 20:00,28.9,61.2,32.2,43.9,3.9
10/14/2024 21:00,28.2,42.5,28.3,6.4,24.8
10/14/2024 22:00,32.4,39.6,0.3,21.7,33.9
10/14/2024 23:00,26.7,38.6,5.6,56.6,44.3
10/15/2024 0:00,24.8,62.2,9.3,10.6,29.9
10/15/2024 1:00,28.5,42,41.1,30.4,12.9
10/15/2024 2:00,23.8,40.1,22.7,29.9,66.1
10/15/2024 3:00,29.3,42.9,1.3,28.7,34.5
10/15/2024 4:00,29.7,48.9,46,57.6,65.5
10/15/2024 5:00,28.9,57.4,4.7,55.3,21.2
10/15/2024 6:00,33.3,34.5,24.8,48.2,6.4
10/15/2024 7:00,34.6,67.8,46.4,18.5,66.9
10/15/2024 8:00,26.8,40.5,20.4,54.3,56.4
10/15/2024 9:00,25.4,47.4,28.4,39.6,11.2
10/15/2024 10:00,23.5,55.2,37.2,50.3,37.3
10/15/2024 11:00,32,64.7,39.1,12.5,66
10/15/2024 12:00,35,41.6,16.5,5.8,41
10/15/2024 13:00,32.9,59.1,30.8,0.3,13.9
10/15/2024 14:00,25.7,52.9,32.9,13.3,36.7
10/15/2024 15:00,21.6,49,7.9,48.6,68.4
10/15/2024 16:00,34.6,53.5,26,4,37.6
10/15/2024 17:00,28.7,44.2,36.7,39,51.4
10/15/2024 18:00,23.1,62.3,15.9,15,16.4
10/15/2024 19:00,24.1,49.8,34,17.6,3.2
10/15/2024 20:00,34.6,48.5,5.7,31.6,8.2
10/15/2024 21:00,27.3,56.4,20.7,24,38.1
10/15/2024 22:00,22.4,37.2,17.3,40.4,26.9
10/15/2024 23:00,22.9,45.2,11.9,28.2,16.9
10/16/2024 0:00,21.2,58.4,32.1,29.3,53.7
10/16/2024 1:00,34,30.8,30,57.9,64.4
10/16/2024 2:00,25.5,49.5,1.8,40.4,11.9
10/16/2024 3:00,20.2,56.4,43.5,14.9,27.7
10/16/2024 4:00,34.8,43.7,0.8,53.3,1.1
10/16/2024 5:00,23.5,38.2,15.7,16.6,14.6
10/16/2024 6:00,21.5,59.9,34.2,57.6,9.3
10/16/2024 7:00,33.2,54.3,10.6,12,64.3
10/16/2024 8:00,29.1,35.8,2.9,44.3,68.4
10/16/2024 9:00,27.8,41,40.9,9.6,52.4
10/16/2024 10:00,31.9,44.6,9.1,38.1,7.2
10/16/2024 11:00,31.7,35,16.4,11.7,49.4
10/16/2024 12:00,24.1,44.2,8.6,44.8,27.4
10/16/2024 13:00,31.5,53.2,20.8,51.4,9.2
10/16/2024 14:00,34.3,58.6,25.6,33.9,55.1
10/16/2024 15:00,32.4,65.2,48.9,19.3,4.7
10/16/2024 16:00,29.1,50.9,17.1,35.5,60.6
10/16/2024 17:00,31.1,37.1,27.6,2,67
10/16/2024 18:00,34.5,42.7,8.5,30,34.8
10/16/2024 19:00,23,66.1,12.6,15.6,51.5
10/16/2024 20:00,26.2,52.5,10.5,40.7,62.4
10/16/2024 21:00,30.6,57.7,45.5,37.6,0.2
10/16/2024 22:00,28.4,50.3,47.9,36.5,48.9
10/16/2024 23:00,28.3,45.6,20,25.6,51.4
10/17/2024 0:00,22.1,51.9,4.8,59.5,7.5
10/17/2024 1:00,26.5,33.6,41.9,57.5,29.8
10/17/2024 2:00,34.5,31.1,17.8,58.8,28.6
10/17/2024 3:00,21.4,40.6,30.7,50.8,62.3
10/17/2024 4:00,29.7,53.4,17.5,33.3,22.9
10/17/2024 5:00,30.9,57.9,44.1,49.8,38.8
10/17/2024 6:00,28.3,32.1,24.6,25.9,25.5
10/17/2024 7:00,23.4,48.8,45.7,19.7,23.9
10/17/2024 8:00,21.9,41.7,0.7,46,61.5
10/17/2024 9:00,21.5,59.5,21.4,24.4,69.1
10/17/2024 10:00,33.4,58.9,42.2,23.3,60.4
10/17/2024 11:00,33.3,36.3,40.6,54.2,35.6
10/17/2024 12:00,24.3,40.1,1.1,58.3,11.7
10/17/2024 13:00,33.7,59.9,11.5,17,41
10/17/2024 14:00,20.9,56.7,37.7,37.3,52.1
10/17/2024 15:00,31.6,36.5,45.5,13.2,2
10/17/2024 16:00,25.1,54.1,21.8,36.8,58.5
10/17/2024 17:00,24.5,51.5,40.5,0.9,6.9
10/17/2024 18:00,26.5,30.5,38,38.6,37.5
10/17/2024 19:00,32.1,39,16.6,48.7,33.3
10/17/2024 20:00,24.5,56.1,45.9,53.9,46.2
10/17/2024 21:00,20.7,67.4,24.9,19.2,38.7
10/17/2024 22:00,33.8,68.6,7.2,15.4,29.4
10/17/2024 23:00,24,42.7,28.5,12.1,34.3
10/18/2024 0:00,33.2,59.5,9.2,37.4,12.1
10/18/2024 1:00,32.2,63,25.5,0.2,17.4
10/18/2024 2:00,29.8,33.5,38.3,4.3,56.1
10/18/2024 3:00,23.1,43.3,28.2,26.2,14.4
10/18/2024 4:00,32.8,45.4,39.3,10.1,26.9
10/18/2024 5:00,25,68.2,39.7,58,33.3
10/18/2024 6:00,28.6,68.2,38.5,21.1,8.2
10/18/2024 7:00,26,68.2,1.2,9.2,18
10/18/2024 8:00,24,48.7,38,50.9,55.8
10/18/2024 9:00,29.6,43,14.4,35.6,40.9
10/18/2024 10:00,29.6,63.9,4.5,16.3,33.2
10/18/2024 11:00,33.1,37.4,19.4,41.7,23.5
10/18/2024 12:00,30,35.7,46.8,30.5,30.1
10/18/2024 13:00,30.9,46.1,8.1,29.7,67.6
10/18/2024 14:00,22.3,63,44.7,1.1,26.2
10/18/2024 15:00,24.1,42,2.6,8.2,11.8
10/18/2024 16:00,27.6,55.6,3.9,46.4,66.7
10/18/2024 17:00,33.6,64.1,16.6,6.1,14.6
10/18/2024 18:00,22.2,40.4,25.9,50.9,66.5
10/18/2024 19:00,25.2,44.3,43.6,12.5,44.1
10/18/2024 20:00,29.5,46.8,21.8,32.5,19.5
10/18/2024 21:00,31,64.8,8.8,1.6,54.4
10/18/2024 22:00,26,59.7,32.6,21.6,29.6
10/18/2024 23:00,33,55.1,5.5,51.7,41.7
10/19/2024 0:00,33.6,37,7.5,43.3,53.3
10/19/2024 1:00,34.6,55.7,27,48.7,25.3
10/19/2024 2:00,28,65.3,4.9,48.3,21.3
10/19/2024 3:00,26.9,38.9,26.3,5.6,42.5
10/19/2024 4:00,33.4,50,3.8,2.2,42.4
10/19/2024 5:00,33.8,56.3,1.7,29,50.4
10/19/2024 6:00,31.7,63.4,6.6,9.9,33.1
10/19/2024 7:00,31.4,48,32,8.8,50.2
10/19/2024 8:00,25.2,36.8,19.2,17.6,23.8
10/19/2024 9:00,20.7,67,10.9,29.6,64.1
10/19/2024 10:00,25.4,51.7,2,53.1,41.4
10/19/2024 11:00,27.1,67.8,47.4,12.5,33.2
10/19/2024 12:00,26.1,58.7,49.5,26.9,69.2
10/19/2024 13:00,30,55.9,32.1,20.8,33.2
10/19/2024 14:00,33.8,62.5,14.3,7.6,57.1
10/19/2024 15:00,33.4,68.5,19.6,26.1,1
10/19/2024 16:00,22.3,60.4,22.4,4.2,65
10/19/2024 17:00,34.1,32.4,42,30.2,58.2
10/19/2024 18:00,25.9,65.3,10.3,42.4,22.7
10/19/2024 19:00,25,40.4,43.5,44.4,61.8
10/19/2024 20:00,33.5,38.6,7.3,28.4,54.8
10/19/2024 21:00,21,30.4,9.1,8.8,0.2
10/19/2024 22:00,34.6,52.4,13.6,54.8,7.9
10/19/2024 23:00,21.9,40.1,15.9,58.2,53.7
10/20/2024 0:00,32.8,64.1,35.3,23.7,58.5
10/20/2024 1:00,28.3,39.8,35,53.9,19.2
10/20/2024 2:00,24.3,51.1,18.9,54.9,64.9
10/20/2024 3:00,29.4,63.9,17.8,31.5,27.9
10/20/2024 4:00,24.7,55,22.2,0.8,27.4
10/20/2024 5:00,34.7,66.5,6,8.2,23.1
10/20/2024 6:00,26.7,39.4,1.9,29.2,49.9
10/20/2024 7:00,33.7,61.7,28.9,44.6,53.4
10/20/2024 8:00,29.6,45.3,19.8,3.8,24.1
10/20/2024 9:00,29,66.4,34.4,43.6,33
10/20/2024 10:00,22.2,69.3,34.5,11.1,35.8
10/20/2024 11:00,26.2,58.4,17.8,34.1,42
10/20/2024 12:00,27.5,66,42.6,18.2,11.1
10/20/2024 13:00,26.1,65.6,30.5,27.4,2
10/20/2024 14:00,23.5,61.7,10.2,18.7,41.3
10/20/2024 15:00,33.1,69,4.2,11.5,61.9
10/20/2024 16:00,34.6,46.9,14.3,46.3,3.7
10/20/2024 17:00,31.4,65.9,6.9,1.5,28.8
10/20/2024 18:00,23.7,61.7,49,28.5,28.7
10/20/2024 19:00,25.7,46.5,13.6,26.6,8.2
10/20/2024 20:00,20.3,44.7,16.5,36.9,38.4
10/20/2024 21:00,34.3,58.5,37.3,28.1,30.5
10/20/2024 22:00,29.4,64.7,0.9,40,20.6
10/20/2024 23:00,33.7,36.8,40.2,8.9,12.2
10/21/2024 0:00,34.3,36.6,3.1,7.2,5.2
10/21/2024 1:00,30.1,32.5,6,49,23.9
10/21/2024 2:00,20.3,31.3,23.7,21,43
10/21/2024 3:00,21.3,51.9,16.8,34.7,62.1
10/21/2024 4:00,31.3,52.1,14.5,19.3,20.6
10/21/2024 5:00,31.2,60.7,6.4,47.4,24.8
10/21/2024 6:00,33.2,43.6,8.9,36.3,8.9
10/21/2024 7:00,24.6,34.4,39.2,30.4,68.3
10/21/2024 8:00,29.6,39.8,23.6,55.8,6.5
10/21/2024 9:00,31.1,66.5,10.2,58.9,17.5
10/21/2024 10:00,32,62.5,39.9,15.7,29.7
10/21/2024 11:00,25.3,65.7,44.9,14.5,29.5
10/21/2024 12:00,27.4,52.7,40.6,46.1,19.6
10/21/2024 13:00,33.5,50.9,11.9,33.6,61.4
10/21/2024 14:00,29.2,36.3,45.8,36.9,12.5
10/21/2024 15:00,34.4,31.8,5.6,26.9,4.8
10/21/2024 16:00,27,39.8,25.6,13.7,26.8
10/21/2024 17:00,25.7,47.6,48.9,45.4,63.3
10/21/2024 18:00,20.1,46.5,11.5,3.2,26.3
10/21/2024 19:00,33.7,63.2,0.1,20.2,62.8
10/21/2024 20:00,32.8,61.4,13.9,26.8,7.3
10/21/2024 21:00,30.9,41.6,38,33,45
10/21/2024 22:00,22,33.7,4,30.6,24.2
10/21/2024 23:00,35,34.6,0.2,44.2,14.8
10/22/2024 0:00,29.2,66.5,30.3,2.1,6.9
10/22/2024 1:00,30.4,53.9,5.7,58.5,26.4
10/22/2024 2:00,34.8,36.1,33.3,25.8,30.2
10/22/2024 3:00,29.9,49.5,32.9,35.4,67.5
10/22/2024 4:00,22.3,58.9,34.1,48.2,66.7
10/22/2024 5:00,21.5,59.3,40,4.5,26.7
10/22/2024 6:00,27.2,49.5,27.1,40.2,41.6
10/22/2024 7:00,23.8,55.6,29.6,38.1,57.1
10/22/2024 8:00,26.6,39.4,26.5,51.6,44.1
10/22/2024 9:00,30.6,49.7,36.9,1.9,69.9
10/22/2024 10:00,29.6,46.5,37.7,23.8,51.1
10/22/2024 11:00,31,57.1,2.8,52.4,44.9
10/22/2024 12:00,30.1,58.5,19.8,55.3,28.4
10/22/2024 13:00,21.2,39.5,44.6,59.1,7.6
10/22/2024 14:00,21.1,63,42.8,55.2,22.8
10/22/2024 15:00,21.8,54.2,49.5,58,1
10/22/2024 16:00,20.3,65.6,25.4,53.4,60.8
10/22/2024 17:00,30.6,62.9,27.8,18.5,48.5
10/22/2024 18:00,25.3,43.2,10.2,24.3,22.4
10/22/2024 19:00,31.4,69.1,30.2,24.4,14.2
10/22/2024 20:00,33,45.1,3.7,16.6,21.5
10/22/2024 21:00,23.1,30.6,6.6,36.7,53.2
10/22/2024 22:00,25.8,49.6,22.4,19.9,10.9
10/22/2024 23:00,22.6,54.4,30.1,8.7,58.8
10/23/2024 0:00,20.7,68.6,38.6,32,33.3
10/23/2024 1:00,30.5,31.2,40.8,40,58.9
10/23/2024 2:00,34.1,42.3,36,36.9,44.3
10/23/2024 3:00,33.5,30.7,33.5,59.9,23.7
10/23/2024 4:00,31.1,53.5,21,15.3,54.7
10/23/2024 5:00,20.8,32.1,40.9,34.5,2.2
10/23/2024 6:00,23.9,63.3,7.2,13.4,42.4
10/23/2024 7:00,20.9,45.7,42.8,25.1,27
10/23/2024 8:00,29.6,33,25.3,55.4,61
10/23/2024 9:00,25.9,34.5,13.8,50.2,66.9
10/23/2024 10:00,30.8,45.4,31.1,0.3,40.4
10/23/2024 11:00,30.9,69.2,23.9,38.6,62.2
10/23/2024 12:00,22.3,63.6,47.1,16.5,25.8
10/23/2024 13:00,29.1,45,42.3,34.6,29
10/23/2024 14:00,25.3,62.2,0.5,8.2,38.1
10/23/2024 15:00,32,52.9,8.2,11.4,2.5
10/23/2024 16:00,25.9,47.7,17,46.4,19.9
10/23/2024 17:00,25.9,58.7,18.7,32.4,35.9
10/23/2024 18:00,25.2,48.5,21.8,56.4,66.1
10/23/2024 19:00,34.7,54.6,21.7,12.5,27.3
10/23/2024 20:00,20.6,39.9,32.9,55.8,18.4
10/23/2024 21:00,31.5,68.2,23.7,18.6,61.7
10/23/2024 22:00,27.5,48.7,14.8,7.4,14.5
10/23/2024 23:00,21.7,46.8,34.7,11.5,64.8
10/24/2024 0:00,27.3,56.4,15.9,38.8,64.5
10/24/2024 1:00,28,53.8,17.4,24.4,42.1
10/24/2024 2:00,24.6,44.9,32.3,9.3,60.6
10/24/2024 3:00,25.5,41.3,28.7,35.9,7.5
10/24/2024 4:00,29.9,30.7,18.2,23.2,44.6
10/24/2024 5:00,32.3,65.6,16,47.5,3.9
10/24/2024 6:00,27,49.2,17.9,0.2,44.1
10/24/2024 7:00,25,59.8,30.6,45.8,5.5
10/24/2024 8:00,28.5,54.9,7.4,42.2,42.8
10/24/2024 9:00,31.6,63,22.4,12.5,56.7
10/24/2024 10:00,28.1,44.2,37.1,6.3,29.8
10/24/2024 11:00,21.3,67.4,16.6,47.7,64.1
10/24/2024 12:00,27.8,38,6.5,15.8,39.1
10/24/2024 13:00,31.7,58,25.6,36.7,67.4
10/24/2024 14:00,20.4,57.7,48.3,28.5,25.5
10/24/2024 15:00,30.9,65.4,46.8,55.1,31.5
10/24/2024 16:00,34,45.8,38,9.9,47.2
10/24/2024 17:00,34.2,44.8,10.5,44.8,60.7
10/24/2024 18:00,28.1,50.6,47.4,56.7,67.5
10/24/2024 19:00,20.3,64.1,9.5,33.2,66.7
10/24/2024 20:00,31.1,57.2,28.1,5.6,53
10/24/2024 21:00,25.4,41.4,4.2,56.4,12.2
10/24/2024 22:00,27.3,47.1,23.4,28.5,8
10/24/2024 23:00,32.2,41.2,19,5.6,30.9
10/25/2024 0:00,30,66.8,33.1,49.1,42.5
10/25/2024 1:00,27.2,59.8,11.4,34.6,29.1
10/25/2024 2:00,27.4,37,23.7,16.5,52
10/25/2024 3:00,20.5,44.8,6.5,42.8,53.8
10/25/2024 4:00,29.4,63.9,36.2,50.2,1.5
10/25/2024 5:00,26.4,40.5,48.7,57.7,63.4
10/25/2024 6:00,20.7,63.6,13,25.9,5.3
10/25/2024 7:00,31.5,63.8,16,30.6,33.3
10/25/2024 8:00,21.5,51.8,41.1,40.6,24
10/25/2024 9:00,21.5,32.4,24.6,23.1,32.4
10/25/2024 10:00,30.8,49.8,18.3,44.6,10.7
10/25/2024 11:00,30.6,39,49.5,18.7,69.9
10/25/2024 12:00,27.3,50.3,26.4,15.8,16.1
10/25/2024 13:00,21.5,37.5,32.5,45.1,42.7
10/25/2024 14:00,34.1,54.9,4.2,21.2,10.8
10/25/2024 15:00,33.5,66,26.3,24.4,1.9
10/25/2024 16:00,33,35.7,3,11.2,55.9
10/25/2024 17:00,21.2,60.9,45.1,25.4,9.4
10/25/2024 18:00,28.1,63.8,13.1,3.6,50.1
10/25/2024 19:00,22.9,36.1,27.1,11.8,17.5
10/25/2024 20:00,25.5,65.7,4.1,34.6,28.5
10/25/2024 21:00,20.8,44.9,20.7,32,20.7
10/25/2024 22:00,32,67.4,42.4,28,18.3
10/25/2024 23:00,24.4,56.2,31.7,26.7,1.3
10/26/2024 0:00,32.3,48.1,40.8,5,35.1
10/26/2024 1:00,20,69.4,14.7,34.3,19.8
10/26/2024 2:00,20.5,65.2,33.9,53.6,69.7
10/26/2024 3:00,28.6,50,49,34.4,25.1
10/26/2024 4:00,28.9,46,21,23.5,2.5
10/26/2024 5:00,24.2,54.1,19.7,46.6,14.3
10/26/2024 6:00,34.4,38.9,49.6,25.8,47
10/26/2024 7:00,26.1,52.2,5,39.9,58.3
10/26/2024 8:00,29.1,47.8,38.4,15,32.9
10/26/2024 9:00,31.1,46.7,36.2,32.6,30.1
10/26/2024 10:00,26.2,63.8,2.9,38.9,11.2
10/26/2024 11:00,34.3,64.6,46.7,6.5,67.3
10/26/2024 12:00,30.6,64,16.2,59.8,13.2
10/26/2024 13:00,31,34.5,37,52.1,61.8
10/26/2024 14:00,21.3,33.2,30.5,54.3,61.5
10/26/2024 15:00,23.3,44.8,36.1,5.8,53.1
10/26/2024 16:00,31.2,55.9,36.8,37,16.4
